",title,Adventure,Animation,Comedy,Fantasy,Romance,Children,Drama,Documentary,Crime,Sci-Fi,Horror,Mystery,War,Thriller,Action"
"52534,In Pursuit of Silence (2016),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52535,Familia (2005),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52536,Vice (2018),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52537,Nina (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52538,Space Probe Taurus (1965),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0"
"52539,No Regrets (2001),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52540,Learning to Lie (2003),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52541,Distant Lights (2003),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52542,Anleitung zur sexuellen Unzufriedenheit (2002),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52543,The Ghost of Lord Farquaad (2003),0,1,1,1,0,1,0,0,0,1,0,0,0,0,0"
"52544,Saint-Jacques... La Mecque (2005),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52545,Back to Gaya (2004),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0"
"52546,About the Looking for and the Finding of Love (2005),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52547,She Male Snails (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52548,Something Must Break (2014),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52549,Mushishi: The Shadow That Devours the Sun (2014),1,1,0,1,0,0,0,0,0,0,0,0,0,0,0"
"52550,Ophelia (2018),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"52551,The Padre (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52552,The Dandelions (2012),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0"
"52553,Broadway Love (1918),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"52554,The Dallas Connection (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"52555,The Monster of Phantom Lake (2006),0,0,1,0,0,0,0,0,0,0,1,0,0,0,0"
"52556,Ash Is Purest White (2018),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0"
"52557,Unforgiven (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52558,Shame (1988),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52559,Wildflower (1991),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52560,Pas très catholique (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52561,Advantage (1977),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52562,Swiped: Hooking Up in the Digital Age (2018),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52563,The Tragedy of Man (2011),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52564,Marvel Mon Amour,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52565,20 30 40 (2004),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"52566,A Woman Captured (2017),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52567,Mosadere (2018),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52568,Eternal Life of Aleksandr Khristoforov (2018),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52569,Dangerous Encounters of the First Kind (1980),0,0,0,0,0,0,0,0,1,0,0,0,0,1,1"
"52570,Last Letter (2018),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"52571,Patron (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52572,Wilbur Falls (1998),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52573,Blue My Mind (2018),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
"52574,The Dance of the Paroxysms (1929),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52575,Shinjuku Swan II (2017),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"52576,Shirome (2010),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"52577,Shinjuku Swan (2015),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1"
"52578,Boiler Maker (2008),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52579,Kingdom of Felony (2008),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52580,Undeserved (2016),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52581,Recess: All Growed Down (2003),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0"
"52582,Recess: Taking the Fifth Grade (2003),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0"
"52583,Recess Christmas: Miracle On Third Street (2001),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52584,Kim Possible Movie: So the Drama (2005),1,1,0,0,0,1,0,0,0,0,0,0,0,0,1"
"52585,Too Wise Wives (1921),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52586,Ta'ang (2016),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52587,Deadly Betrayal (2003),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
"52588,Starcrossed (2005),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52589,Corporal vs. Napoleon (2012),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52590,Naa Peru Surya - Naa Illu India (2018),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1"
"52591,""Veritas, Prince of Truth (2007)"",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0"
"52592,Did You Wonder Who Fired the Gun? (2017),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52593,Three for the Road (1987),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52594,The Princess Switch (2018),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"52595,Final Recourse (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"52596,Darkness Reigns (2017),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"52597,The Ark (2015),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52598,Quién te cantará (2018),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
"52599,Balançoires (1896),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52600,A Night with Lou Reed (1983),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52601,Night on Bald Mountain (1933),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52602,Vidar the Vampire (2017),0,0,1,1,0,0,0,0,0,0,1,0,0,0,0"
"52603,Blue Hole (2012),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0"
"52604,Enter the Devil (1972),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"52605,Island Zero (2018),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"52606,Coldplay: A Head Full of Dreams (2018),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52607,An Elephant Sitting Still (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52608,Cat Collection's House (2017),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52609,A Crimson Man (2017),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
"52610,By the Will of Chingis Khan (2009),1,0,0,0,0,0,0,0,0,0,0,0,1,0,1"
"52611,Dear Ex (2018),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"52612,Mom and Other Loonies in the Family (2015),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52613,Başka Semtin Çocukları (2008),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52614,The Moonstone (1997),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0"
"52615,What Still Remains (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"52616,A Simple Story (1960),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"52617,A Lullaby for Men (1977),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0"
"52618,Rhythm Thief (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52619,Das Fest des Huhnes (1992),0,0,1,0,0,0,0,1,0,0,0,0,0,0,0"
"52620,""Dunkles, rätselhaftes Österreich"",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0"
"52621,Valmentaja (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52622,La permission (2015),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52623,Relaxer (2018),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0"
"52624,Slaughterbots (2017),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
"52625,Jonathan (2018),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
"52626,The House I Live In (1957),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52627,La palabra de Pablo (2017),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"52628,Core of the World (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52629,Porcupine Lake (2017),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"52630,96 (2018),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1"
"52631,Geetha Govindam (2018),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"52632,Secret Ingredient (2017),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52633,Balcony (2015),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52634,The Great Buddha Plus (2017),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52635,Trevor Noah: Son of Patricia (2018),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52636,The Vampire Doll (1970),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"52637,Speed Kills (2018),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
"52638,Seam (2017),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
"52639,Machan (2008),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52640,A Private War (2018),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"52641,Le Pont des Arts (2004),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52642,Trezor (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"52643,The Sun at Midnight (2016),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52644,King Cohen: The Wild World of Filmmaker Larry Cohen (2017),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52645,The Great Buster: A Celebration (2018),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52646,The Possession of Hannah Grace (2018),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"52647,The World Before Your Feet (2018),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52648,The Unkindness of Ravens (2016),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"52649,Clinch (2015),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52650,Christmas Wedding Planner (2017),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"52651,Du jour au lendemain (2006),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52652,Mortal Engines (2018),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
"52653,The Silence of Others (2018),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52654,Playing with Dolls: Bloodlust (2016),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"52655,Playing with Dolls: Havoc (2017),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
"52656,Playing with Dolls (2015),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"52657,Ayka (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52658,The Blues Accordin' to Lightnin' Hopkins (1969),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52659,In Search for Captain Grant (1985),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52660,The Price of Success (2017),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52661,Living Room Coffin (2018),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52662,This Is Home: A Refugee Story (2018),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52663,Dalya's Other Country,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52664,The Storyteller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52665,Dating My Mother (2017),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52666,Abulele (2015),1,0,0,1,0,1,0,0,0,0,0,0,0,0,0"
"52667,The Christmas Chronicles (2018),1,0,1,1,0,1,0,0,0,0,0,0,0,0,0"
"52668,The Final Project (2016),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
"52669,Radio Dreams (2016),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52670,Thoroughbred (2016),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"52671,Riddle Room (2016),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"52672,A Place in Hell (2018),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
"52673,The Bride's Journey (1997),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52674,Couple Therapy for Cheaters (2017),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52675,A Christmas Prince: The Royal Wedding (2018),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"52676,Dumplin' (2018),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52677,Traveling Companion (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52678,Death Race 4: Beyond Anarchy (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"52679,Terror (1978),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"52680,Just Charlie (2017),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52681,The Fitzroy (2016),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0"
"52682,The So-Called Caryatids (1984),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52683,An Ethics Lesson (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"52684,The Fever (2004),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52685,Ex-Shaman (2018),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52686,A Family Tour (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52687,Make Us Dream (2018),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52688,LEGO DC Super Heroes - Aquaman: Rage Of Atlantis (2018),0,1,0,0,0,1,0,0,0,0,0,0,0,0,1"
"52689,The Hoard (2018),0,0,1,0,0,0,0,0,0,0,1,0,0,0,0"
"52690,Every Day is Christmas (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52691,Bibinur (2009),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52692,Water (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52693,Alarm (2009),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52694,Out of Sight (2010),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52695,Пес Барбос и необычный кросс (1961),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52696,Дом для Кузьки (1984),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0"
"52697,Kitten from Lizyukova Street (1988),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0"
"52698,Fool's Day (2014),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52699,Strange Colours (2017),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52700,Christmas at the Palace (2018),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"52701,American Guinea Pig: The Song of Solomon (2017),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"52702,The Fidel Castro Tapes (2014),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52703,Choices (1986),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52704,The Mule (2018),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
"52705,Laura (1979),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"52706,Bunker of the Dead (2016),0,0,1,0,0,0,0,0,0,0,1,0,0,0,1"
"52707,The Deminer (2017),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52708,Lords of the Deep (1989),0,0,0,0,0,0,0,0,0,1,0,0,0,1,0"
"52709,Jim Gaffigan: Noble Ape (2018),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52710,Grüne Hochzeit (1989),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"52711,The Chinese Widow (2017),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
"52712,Alcatraz (2018),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1"
"52713,Maximum Impact (2017),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1"
"52714,Assassins Revenge (2018),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
"52715,A Testimony as an Image (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52716,House of Purgatory (2016),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
"52717,Success Story (2017),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52718,Pupendo (2003),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52719,#Female Pleasure (2018),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52720,Life Tracker (2013),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
"52721,Godsend (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52722,Kung Fu Elliot (2014),0,0,1,0,0,0,0,1,0,0,0,0,0,0,0"
"52723,Talisman (1998),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0"
"52724,Aero-Troopers: The Nemeclous Crusade (2003),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52725,[Cargo] (2018),0,0,0,0,0,0,0,0,1,0,1,0,0,1,0"
"52726,The Meadow (2015),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52727,I Signed the Petition (2018),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52728,The Prison (2017),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1"
"52729,Scrat's Continental Crack-Up (2010),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52730,American Valhalla (2017),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52731,DriverX (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52732,Family in Transition (2018),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52733,Avenging Force (1986),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"52734,Dofus - Book I: Julith (2016),0,1,1,1,0,0,0,0,0,0,0,0,0,0,0"
"52735,R.L. Stine's Monsterville: The Cabinet of Souls (2015),0,0,1,0,0,0,0,0,0,0,1,0,0,0,0"
"52736,My Life with James Dean (2017),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52737,Play the Devil (2016),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52738,My Best Friend (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52739,Sparkle (2007),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"52740,Agent Mr. Chan (2018),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1"
"52741,Поздняя встреча (1979),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"52742,Сельский врач (1952),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52743,Satellite Boy (2012),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
"52744,The Lotus (2018),0,0,0,0,0,0,0,0,0,1,1,0,0,0,1"
"52745,The Quake (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"52746,Reaching Distance (2018),0,0,0,0,0,0,0,0,0,0,0,1,0,1,0"
"52747,To Hare Is Human (1956),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52748,Damned Summer (2017),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52749,""No, or the Vain Glory of Command (1990)"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"52750,Peregrinação (2017),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52751,Um Adeus Português (1986),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52752,Tell It to the Bees (2018),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"52753,Monstrum (2018),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1"
"52754,On Your Wedding Day (2018),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"52755,Gogol. A Terrible Vengeance (2018),0,0,0,0,0,0,0,0,0,0,1,1,0,1,0"
"52756,Lazy Hazy Crazy (2015),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"52757,MAID-DROID (2008),0,0,0,0,0,0,0,0,0,1,0,0,0,1,0"
"52758,The Toybox (2018),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
"52759,Sugar Sweet (2001),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52760,May the Devil Take You (2018),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
"52761,Girls Night Out (2017),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"52762,Backgammon (2016),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
"52763,Permanent Green Light (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52764,The Dawn Wall (2018),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52765,""Bah, Humduck!: A Looney Tunes Christmas (2006)"",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0"
"52766,Tumbbad (2018),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
"52767,Nargess (1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52768,A Fire (1961),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52769,Ben Is Back (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52770,Lone Star State of Mind (2002),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0"
"52771,Dara Ó Briain: Craic Dealer (2012),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52772,Burn the Stage: The Movie (2018),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52773,Children of the Sun (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52774,Time Jumpers (2018),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1"
"52775,Swiped (2018),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52776,The Zen Diaries of Garry Shandling: Parts 1 & 2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0"
"52777,Alone We Fight (2018),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"52778,Crested Ibis (2017),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52779,14 Cameras (2018),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
"52780,Kursk (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52781,Prosecuting Evil: The Extraordinary World of Ben Ferencz (2018),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52782,Clara (2018),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
"52783,Tristan (2003),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"52784,Hotel by the River (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52785,The Neighborhood (2017),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52786,The Shelter (2015),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
"52787,Sound It Out (2011),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52788,Helen Keller vs. Nightwolves (2015),0,0,1,0,0,0,0,0,0,0,1,0,0,0,1"
"52789,Jake Squared (2014),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52790,Brillantissime (2018),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52791,The Tolstoy Defence (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52792,Let's Not Meet (2018),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"52793,The Sleeping Room (2014),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"52794,Urusei Yatsura: Only You (1983),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52795,Urusei Yatsura 3: Remember My Love (1985),0,1,1,1,0,0,0,0,0,1,0,0,0,0,0"
"52796,Urusei Yatsura 4: Lum the Forever (1986),0,1,1,1,0,0,0,0,0,1,0,0,0,0,0"
"52797,Urusei Yatsura: The Final Chapter (1988),1,1,1,0,0,0,0,0,0,0,0,0,0,0,1"
"52798,Urusei Yatsura: Always My Darling (1991),1,1,1,0,0,0,0,0,0,0,0,0,0,0,1"
"52799,March's Child (1958),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52800,Late Summer Blues (1987),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"52801,Eastern Condors (1987),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1"
"52802,Tiger on the Beat (1988),0,0,1,0,0,0,0,0,1,0,0,0,0,0,1"
"52803,Prison on Fire (1987),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
"52804,The Bride with White Hair 2 (1993),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1"
"52805,Welcome to Marwen (2018),0,1,1,1,0,0,0,0,0,0,0,0,0,0,0"
"52806,The Wacky Wabbit (1942),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0"
"52807,None Shall Escape (1944),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"52808,Hell's Ground (2007),1,0,0,0,0,0,0,0,0,1,1,0,0,0,1"
"52809,The Halfway House (1944),0,0,0,1,0,0,0,0,0,0,0,1,0,0,0"
"52810,Nothing to Hide (2018),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52811,Twice Dead (1988),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"52812,Cancer is Curable NOW (2011),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"52813,Wolfhound of the Grey Dog Clan (2006),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
"52814,1210 (2012),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52815,HERRliche Zeiten (2018),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52816,Icebox (2018),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52817,Guard Dog (2004),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52818,Guide Dog (2006),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52819,Rabbit's Feat (1960),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0"
"52820,Porky's Bear Facts (1941),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0"
"52821,The Hell with Heroes (1968),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52822,Hellboy (2019),1,0,0,1,0,0,0,0,0,0,0,0,0,0,1"
"52823,Talking Head (1992),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"52824,The Horde (2012),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52825,Full of Grace (2015),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"52826,Dark Figure of Crime (2018),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
